sentence,yngve_score,frazier_score,dependency_distance_score,count,year
Collins and Duffy (2002) and Collins and Duffy (2001) describe the perceptron algorithm applied to parsing and tagging problems.,3.4583333333333335,0.9166666666666666,3.3333333333333335,24,2005
GEN(x) is again the top N most likely parses from a baseline model.,2.8823529411764706,0.7352941176470589,2.7333333333333334,17,2005
"The particular twist in these papers is that the representation (x, y) for both the tagging and parsing problems is an extremely high-dimensional representation, which tracks all subtrees in the parsing case (in the same way as the DOP approach to parsing, see Bod, 1998), or all sub-fragments of a tagged sequence.",4.451612903225806,0.8387096774193549,4.7846153846153845,62,2005
"The key to making the method computationally efcient (in spite of the high dimensionality of ) is that for any pair of structures (x1, y1) and (x2, y2) it can be shown that the inner product (x1, y1)  (x2, y2) can be calculated efciently using dynamic programming.",4.311475409836065,0.9590163934426229,4.885245901639344,61,2005
"The perceptron algorithm has an efcient dual implementation which makes use of inner products between examples  see (Cristianini and Shawe-Taylor, 2000; Collins and Duffy, 2002).",3.935483870967742,0.9838709677419355,3.9166666666666665,31,2005
"Collins and Duffy (2002) show a 5% relative error improvement for parsing, and a more signicant 15% relative error improvement on the tagging task.",4.633333333333334,0.6833333333333333,3.533333333333333,30,2005
Collins (2002b) describes perceptron algorithms applied to the tagging task.,2.230769230769231,1.0,2.230769230769231,13,2005
GEN(x) for a sentence x of length n is the set of all possible tag sequences of length n (there are T n such sequences if T is the number of tags).,3.3421052631578947,0.881578947368421,2.5277777777777777,38,2005
"The representation used is similar to the feature-vector representations used in maximumentropy taggers, as in (Ratnaparkhi, 1996).",3.227272727272727,0.7954545454545454,3.375,22,2005
"The highest scoring tagged sequence under this representation can be found efciently using the perceptron algorithm, so the weights can be trained using the algorithm in gure 1.3 without having to exhaustively enumerate all tagged sequences.",3.6842105263157894,0.9736842105263158,2.973684210526316,38,2005
The method gives improvements over the maximum-entropy approach.,1.8888888888888888,0.8333333333333334,2.272727272727273,9,2005
"a 12% relative error   reduction for part-of-speech tagging, a 5% relative error reduction for nounphrase chunking.",4.1,0.55,3.6,20,2005
"Another method for training the parameters  can be derived from loglinear models, or Markov Random Fields (otherwise known as maximumentropy models).",2.72,0.84,2.730769230769231,25,2005
"Several approaches (Ratnaparkhi et al., 1994; Johnson et al., 1999; Lafferty et al., 2001) use the parameters  to dene a conditional probability distribution over the candidates y  GEN(x).",4.153846153846154,0.9615384615384616,3.7857142857142856,39,2005
"Once the model is trained, the output on a new sentence x is the highest probability parse, arg maxyGEN(x) P (y | x, ) = arg maxyGEN(x) (x, y)  .",4.744186046511628,0.6976744186046512,3.575,43,2005
So the output under parameters  is identical to the method used throughout this paper.,2.2,0.9,2.0625,15,2005
The differences between this method and the approaches advocated in this paper are twofold.,2.8666666666666667,0.9,1.9333333333333333,15,2005
"First, the statistical justication differs.",2.4285714285714284,0.6428571428571429,2.0,7,2005
"the log-linear approach is a parametric approach (see section 4.2), explicitly attempting to model the conditional distribution D(y | x), and potentially suffering from the problems described in section 4.3.",3.8421052631578947,0.8421052631578947,3.6842105263157894,38,2005
The second difference concerns the algorithms for training the parameters.,2.1818181818181817,0.8181818181818182,1.9090909090909092,11,2005
"In training log-linear models, a rst crucial concept is the log-likelihood of the training data,   Parameter estimation methods in the MRF framework generally involve maximizing the log-likelihood while controlling for overtting the training data.",4.783783783783784,0.6891891891891891,3.0681818181818183,37,2005
"A rst method for controlling the degree of overtting, as used in (Ratnaparkhi et al., 1994), is to use feature selection.",4.481481481481482,0.9629629629629629,4.928571428571429,27,2005
In this case a greedy method is used to minimize the log likelihood using only a small number of features.,2.6666666666666665,0.8095238095238095,2.4285714285714284,21,2005
It can be shown that the boosting algorithms can be considered to be a feature selection method for minimizing the exponential loss.,2.3043478260869565,0.9565217391304348,2.9130434782608696,23,2005
"A second method for controlling overtting, used in (Johnson et al., 1999; Lafferty et al., 2001), is to use a gaussian prior over the parameters.",4.454545454545454,0.8181818181818182,4.714285714285714,33,2005
The method then selects the MAP parameters  the parameters which maximize the objective function  for some constant C which is determined by the variance term in the gaussian prior.,2.5,0.9166666666666666,2.78125,30,2005
"This method has at least a supercial similarity to the SVM algorithm in section 8.1 (2-norm case), which also attempts to balance the norm of the parameters versus a function measuring how well the parameters t the data (i.e., the sum of the slack variable values).",3.056603773584906,0.9150943396226415,3.2830188679245285,53,2005
"We should stress again, however, that in spite of some similarities between the algorithms for MRFs and the boosting and SVM methods, the statistical justication for the methods differs considerably.",4.117647058823529,0.8235294117647058,4.911764705882353,34,2005
This paper has described a number of methods for learning statistical grammars.,2.230769230769231,1.0,1.9230769230769231,13,2005
All of these methods have several components in common.,2.1,1.05,1.8,10,2005
"the choice of a grammar which denes the set of candidates for a given sentence, and the choice of representation of parse trees.",3.04,0.98,3.84,25,2005
"A score indicating the plausibility of competing parse trees is taken to be a linear model, the result of the inner product between a trees feature vector and the vector of model parameters.",4.0285714285714285,0.7857142857142857,2.75,35,2005
The only respect in which the methods differ is in how the parameter values (the weights on different features) are calculated using a training sample as evidence.,3.033333333333333,1.0,4.03125,30,2005
Section 4 introduced a framework under which various parameter estimation methods could be studied.,2.4,0.9333333333333333,3.1333333333333333,15,2005
This framework included two main components.,1.8571428571428572,0.6428571428571429,1.7142857142857142,7,2005
"First, we assume some xed but unknown distribution over sentence/parsetree pairs.",2.076923076923077,1.0,2.7333333333333334,13,2005
Both training and test examples are drawn from this distribution.,2.6363636363636362,0.5909090909090909,1.6363636363636365,11,2005
"Second, we assume some loss function, which dictates the penalty on test examples for proposing a parse which is incorrect.",2.5652173913043477,1.1304347826086956,2.5652173913043477,23,2005
"We focused on a simple loss function, where the loss is 0 if the proposed parse is identical to the correct parse, 1 otherwise.",2.925925925925926,0.8703703703703703,5.0,27,2005
"Under these assumptions, the quality of a parser is its expected loss (expected error rate) on newly drawn test examples.",3.125,0.6875,3.1923076923076925,24,2005
The goal of   learning is to use the training data as evidence for choosing a function which has small expected loss.,2.5454545454545454,1.0909090909090908,2.347826086956522,22,2005
A central idea in the analysis of learning algorithms is that of the margins on examples in training data.,2.5,1.1,2.0,20,2005
We described theoretical bounds which motivate approaches which attempt classify a large proportion of examples in training with a large margin.,2.409090909090909,1.2045454545454546,2.5,22,2005
"Finally, we described several algorithms which can be used to achieve this goal on the parsing problem.",2.210526315789474,1.0263157894736843,2.5789473684210527,19,2005
There are several open problems highlighted in this paper.,2.0,0.85,2.0,10,2005
"The margin bounds for parsing (theorems 8 and 9) both depend on N, a bound on the number of candidates for any input sentence.",3.3214285714285716,0.8392857142857143,2.2142857142857144,28,2005
It is an open question whether bounds which are independent of N can be proved.,2.375,1.21875,3.75,16,2005
"The perceptron algorithm in section 8.3 has generalization bounds which are independent of N, suggesting that this might also be possible for the margin bounds.",2.925925925925926,1.0185185185185186,2.962962962962963,27,2005
The Boosting and Support Vector Machine methods both require enumerating all members of GEN(xi) for each training example xi.,2.9565217391304346,0.9130434782608695,3.142857142857143,23,2005
"The perceptron algorithm avoided this in the case where the highest scoring hypothesis could be calculated efciently, for example using the CKY algorithm.",2.52,0.88,3.76,25,2005
It would be very useful to derive SVM and boosting algorithms whose computational complexity can be shown to depend on the separation  rather than the size of GEN(xi) for each training example xi.,3.2972972972972974,0.9864864864864865,2.4444444444444446,37,2005
"The boosting algorithm in section 8.2 optimized the quantity RL1, rather than the desired quantity L1.",2.9444444444444446,0.5277777777777778,2.8333333333333335,18,2005
It would be useful to derive a boosting algorithm which provably optimized L1.,2.0,1.25,2.357142857142857,14,2005
"I would like to thank Sanjoy Dasgupta, Yoav Freund, John Langford, David McAllester, Rob Schapire and Yoram Singer for answering many of the questions I have had about the learning theory and algorithms in this paper.",5.658536585365853,0.7560975609756098,2.951219512195122,41,2005
Fernando Pereira pointed out several issues concerning analysis of the perceptron algorithm.,2.076923076923077,0.8846153846153846,2.6923076923076925,13,2005
"Thanks also to Nigel Duffy, for many useful discussions while we were collaborating on the use of kernels for parsing problems.",3.652173913043478,0.8913043478260869,3.260869565217391,23,2005
I would like to thank Tong Zhang for several useful insights concerning margin-based generalization bounds for multi-class problems.,2.210526315789474,0.9473684210526315,2.5652173913043477,19,2005
"Thanks to Brian Roark for helpful comments on an initial draft of this paper, and to Patrick Haffner for many useful suggestions.",3.7916666666666665,0.7916666666666666,4.416666666666667,24,2005
"Thanks also to Peter Bartlett, for feedback on the paper, and some useful pointers to references.",2.8421052631578947,0.8421052631578947,3.5789473684210527,19,2005
"The proofs in this section closely follow the framework and results of (Zhang, 2002).",3.111111111111111,0.6944444444444444,2.2222222222222223,18,2005
"The basic idea is to show that the covering number results of (Zhang, 2002) apply to the parsing problem, with the modication that any dependence on m (the sample size) is replaced by a dependence on mN (where N is the smallest integer such that .",2.8867924528301887,0.8584905660377359,3.849056603773585,53,2005
"In the problems in this paper we again assume that sample points are (x, y) pairs, where x  X is an input, and y  Y is the correct structure for that input.",5.026315789473684,0.7894736842105263,3.125,38,2005
There is some function GEN(x) which maps any x  X to a set of candidates.,2.5789473684210527,0.9473684210526315,2.5555555555555554,19,2005
There is also a function  .,1.6666666666666667,0.9166666666666666,2.0,6,2005
"X  Y  n that maps each (x, y) pair to a feature vector.",3.0,0.8529411764705882,3.0526315789473686,17,2005
"We will transform any sample point (x, y) to a matrix Z  N n in the following way.",3.5,0.6590909090909091,2.391304347826087,22,2005
Take N to be a positive integer such that |GEN(x)| = (N + 1).,2.590909090909091,0.8181818181818182,3.5294117647058822,22,2005
"Zhang (2002) shows how bounds on the covering numbers of L lead to the theorems 6 and 8 of (Zhang, 2002), which are similar but tighter bounds than the bounds given in theorems 6 and 7 in section 6 of the current paper.",3.68,0.96,3.4,50,2005
"Theorem A1 below states a relationship between the covering numbers for L and M. Under this result, theorems 8 and 9 in the current paper follow from the covering bounds on M in exactly the same way that theorems 6 and 8 of (Zhang, 2002) are  derived from the covering numbers of L, and theorem 2 of (Zhang, 2002).",4.264705882352941,0.8676470588235294,2.36231884057971,68,2005
So theorem A1 leads almost directly to theorems 8 and 9 in the current paper.,2.4375,0.65625,2.4375,16,2005
