sentence,yngve_score,frazier_score,dependency_distance_score,count,year
Head-Driven Statistical Models for NL Parsing  the distance features in the model.,2,0,1,13,2003
In section 7.3 we examine how the model interacts with the Penn Treebank style of annotation.,2,0.9411764705882353,2,17,2003
"Finally, in section 7.4 we discuss the need to break down context-free rules in the treebank in such a way that the model will generalize to give nonzero probability to rules not seen in training.",2,0.9459459459459459,2,37,2003
In each case we use three methods of analysis.,2,0.95,1,10,2003
"First, we consider how various aspects of the model affect parsing performance, through accuracy measurements on the treebank.",2,1.0238095238095237,2,21,2003
"Second, we look at the frequency of different constructions in the treebank.",2,0.8928571428571429,2,14,2003
"Third, we consider linguistically motivated examples as a way of justifying various modeling choices.",2,0.9375,2,16,2003
"7.1 A Closer Look at the Results In this section we look more closely at the parser, by evaluating its performance on specic constituents or constructions.",3,0.8214285714285714,2,28,2003
The intention is to get a better idea of the parsers strengths and weaknesses.,2,0.8666666666666667,2,15,2003
"First, Table 3 has a breakdown of precision and recall by constituent type.",2,0.7,2,15,2003
"Although somewhat useful in understanding parser performance, a breakdown of accuracy by constituent type fails to capture the idea of attachment accuracy.",3,1.0208333333333333,2,24,2003
For this reason we also evaluate the parsers precision and recall in recovering dependencies between words.,3,0.7941176470588235,2,17,2003
This gives a better indication of the accuracy on different kinds of attachments.,2,0.9642857142857143,2,14,2003
A dependency is dened as a triple with the following elements (see Figure 12 for an example tree and its associated dependencies).,2,0.8,3,25,2003
1.,0,1.25,0,2,2003
Modier.,0,1,0,2,2003
The index of the modier word in the sentence.,2,0,2,10,2003
"Recall and precision for different constituent types, for section 0 of the treebank with model 2.",2,0.8611111111111112,3,18,2003
Label is the nonterminal label; Proportion is the percentage of constituents in the treebank section 0 that have this label; Count is the number of constituents that have this label.,3,0.9393939393939394,2,33,2003
A tree and its associated dependencies.,2,0,2,7,2003
"Note that in normalizing dependencies, all POS tags are replaced with TAG, and the NP-C parent in the fth relation is replaced with NP.",3,0.6851851851851852,3,27,2003
Head.,0,1,0,2,2003
The index of the headword in the sentence.,2,0,1,9,2003
Relation.,0,0,0,2,2003
"A (cid.6)Parent, Head, Modifier, Direction(cid.7) 4-tuple, where the four elements are the parent, head, and modier nonterminals involved in the dependency and the direction of the dependency (L for left, R for right).",3,0.7745098039215687,2,51,2003
"For example, (cid.6)S, VP, NP-C, L(cid.7) would indicate a subject-verb dependency.",5,0.6041666666666666,4,24,2003
"In coordination cases there is a fth element of the tuple, CC.",2,0.8214285714285714,2,14,2003
"For example, (cid.6)NP, NP, NP, R, CC(cid.7) would be an instance of NP coordination.",4,0.5892857142857143,3,28,2003
"In addition, the relation is normalized to some extent.",2,0.7727272727272727,2,11,2003
"First, all POS tags are replaced with the token TAG, so that POS-tagging errors do not lead to errors in dependencies.17 Second, any complement markings on the parent or head nonterminal are removed.",4,0.8026315789473685,3,38,2003
"For example, (cid.6)NP-C, NPB, PP, R(cid.7) is replaced by (cid.6)NP, NPB, PP, R(cid.7).",4,0.5540540540540541,4,37,2003
"This prevents parsing errors where a complement has been mistaken to be an adjunct (or vice versa), leading to more than one dependency error.",2,1.0178571428571428,3,28,2003
"As an example, in Figure 12, if the NP the man with the telescope was mistakenly identied as an adjunct, then without normalization, this would lead to two dependency errors.",5,0.7714285714285715,5,35,2003
Both the PP dependency and the verb-object relation would be incorrect.,3,0.625,1,12,2003
"With normalization, only the verb-object relation is incorrect.",2,0.65,2,10,2003
Table 4 Dependency accuracy on section 0 of the treebank with Model 2.,2,0,2,14,2003
No labels means that only the dependency needs to be correct; the relation may be wrong; No complements means all complement (-C) markings are stripped before comparing relations; All means complement markings are retained on the modifying nonterminal.,5,0.9,2,45,2003
"Under this denition, gold-standard and parser-output trees can be converted to sets of dependencies, and precision and recall can be calculated on these dependencies.",4,0.6851851851851852,3,27,2003
Dependency accuracies are given for section 0 of the treebank in table 4.,2,0.8928571428571429,1,14,2003
Table 5 gives a breakdown of the accuracies by dependency type.,2,0.7916666666666666,2,12,2003
Table 6 shows the dependency accuracies for eight subtypes of dependency that  together account for 94% of all dependencies.,2,1.0,2,21,2003
"Sentential head (94.99% recall, 94.99% precision).",3,0,3,12,2003
This subtype includes any dependencies involving the headword of the entire sentence.,2,0.8076923076923077,2,13,2003
"Adjunct to a verb (75.11% recall, 78.44% precision).",2,0,2,14,2003
"This subtype includes any dependencies in which the parent is VP, the head is TAG, and the modier is not a PP, or in which the parent is S, the head is VP, and the modier is not a PP.",6,0.6956521739130435,2,46,2003
A conclusion to draw from these accuracies is that the parser is doing very well at recovering the core structure of sentences.,2,1.0,2,23,2003
"complements, sentential heads, and base-NP relationships (NP chunks) are all recovered with over 90% accuracy.",3,0,2,21,2003
The main sources of errors are adjuncts.,2,0.9375,1,8,2003
"Coordination is especially difcult for the parser, most likely   Results on section 0 of the WSJ Treebank.",2,0.8157894736842105,2,19,2003
"A YES in the A column means that the adjacency conditions were used in the distance measure; likewise, a YES in the V column indicates that the verb conditions were used in the distance measure.",3,0.8026315789473685,3,38,2003
LR = labeled recall; LP = labeled precision.,2,0,1,10,2003
CBs is the average number of crossing brackets per sentence.,2,1.1818181818181819,1,11,2003
"0 CBs  2 CBs are the percentages of sentences with 0 and  2 crossing brackets, respectively.",2,0.9444444444444444,3,18,2003
"The distance measure, whose implementation was described in section 3.1.1, deserves more discussion and motivation.",3,0.7777777777777778,2,18,2003
In this section we consider it from three perspectives.,2,0.85,1,10,2003
its inuence on parsing accuracy; an analysis of distributions in training data that are sensitive to the distance variables; and some examples of sentences in which the distance measure is useful in discriminating among competing analyses.,4,1.0256410256410255,3,39,2003
7.2.1 Impact of the Distance Measure on Accuracy.,2,0,2,9,2003
Table 7 shows the results for models 1 and 2 with and without the adjacency and verb distance measures.,3,0.625,2,20,2003
It is clear that the distance measure improves the models accuracy.,2,0.8333333333333334,2,12,2003
What is most striking is just how badly model 1 performs without the distance measure.,2,0.96875,2,16,2003
"Looking at the parsers output, the reason for this poor performance is that the adjacency condition in the distance measure is approximating subcategorization information.",3,0.6730769230769231,3,26,2003
"In particular, in phrases such as PPs and SBARs (and, to a lesser extent, in VPs) that almost always take exactly one complement to the right of their head, the adjacency feature encodes this monovalency through parameters P(STOP|PP/SBAR, adjacent) = 0 and P(STOP|PP/SBAR, not adjacent) = 1.",5,0.7424242424242424,3,66,2003
Figure 13 shows some particularly bad structures returned by model 1 with no distance variables.,2,0.71875,2,16,2003
"Another surprise is that subcategorization can be very useful, but that the distance measure has masked this utility.",2,0.875,3,20,2003
"One interpretation in moving from the least parameterized model (Model 1 [No, No]) to the fully parameterized model (Model 2 [Yes, Yes]) is that the adjacency condition adds around 11% in accuracy; the verb condition adds another 1.5%; and subcategorization nally adds a mere 0.8%.",7,0.819672131147541,3,61,2003
"Under this interpretation subcategorization information isnt all that useful (and this was my original assumption, as this was the order in which features were originally added to the model).",3,0.8939393939393939,3,33,2003
But under another interpretation subcategorization is very useful.,2,0.7222222222222222,2,9,2003
"In moving from Model 1 (No, No) to Model 2 (No, No), we see a 10% improvement as a result of subcategorization parameters; adjacency then adds a 1.5% improvement; and the verb condition adds a nal 1% improvement.",6,0.8333333333333334,3,51,2003
"From an engineering point of view, given a choice of whether to add just distance or subcategorization to the model, distance is preferable.",5,0.8461538461538461,3,26,2003
"But linguistically it is clear that adjacency can only approximate subcategorization and that subcategorization is  Two examples of bad parses produced by model 1 with no distance or subcategorization conditions (Model 1 (No, No) in table 7).",3,0.9186046511627907,3,43,2003
"In (a) one PP has two complements, the other has none; in (b) the SBAR has two complements.",4,0.7,2,25,2003
"In both examples either the adjacency condition or the subcategorization parameters will correct the errors, so these are examples in which the adjacency and subcategorization variables overlap in their utility.",4,0.734375,3,32,2003
"Distribution of nonterminals generated as postmodiers to an NP (see tree to the left), at various distances from the head.",3,0.9583333333333334,2,24,2003
"A = True means the modier is adjacent to the head, V = True means there is a verb between the head and the modier.",2,1.0740740740740742,2,27,2003
Distributions were calculated from the rst 10000 events for each of the three cases in sections 2-21 of the treebank.,2,0.8809523809523809,2,21,2003
"In free-word-order languages, distance may not approximate subcategorization at all well.",3,0.7307692307692307,2,13,2003
"A complement may appear to either the right or left of the head, confusing the adjacency condition.",3,0.6842105263157895,2,19,2003
7.2.2 Frequencies in Training Data.,1,0,1,6,2003
Tables 8 and 9 show the effect of distance on the distribution of modiers in two of the most frequent syntactic environments.,2,0.8913043478260869,2,23,2003
NP and verb modication.,1,0,1,5,2003
The distribution varies a great deal with distance.,2,0.7222222222222222,2,9,2003
Most striking is the way that the probability of STOP increases with increasing distance.,2,1.0666666666666667,2,15,2003
"from 71% to 89% to 98% in the NP case, from 8% to 60% to 96% in the verb case.",5,0.625,3,28,2003
Each modier probability generally decreases with distance.,2,0.8125,1,8,2003
"For example, the probability of seeing a PP modier to an NP decreases from 17.7% to 5.57% to 0.93%.",3,0.75,3,24,2003
"Distribution of nonterminals generated as postmodiers to a verb within a VP (see tree to the left), at various distances from the head.",3,0.9814814814814815,2,27,2003
A = True means the modier is adjacent to the head; V = True means there is a verb between the head and the modier.,2,1.0740740740740742,2,27,2003
The distributions were calculated from the rst 10000 events for each of the distributions in sections 221.,2,1.0277777777777777,2,18,2003
Auxiliary verbs (verbs taking a VP complement to their right) were excluded from these statistics.,3,0.8888888888888888,3,18,2003
7.2.3 Distance Features and Right-Branching Structures.,2,0,2,7,2003
Both the adjacency and verb components of the distance measure allow the model to learn a preference for rightbranching structures.,2,0.9047619047619048,2,21,2003
"First, consider the adjacency condition.",1,0.6428571428571429,1,7,2003
Figure 14 shows some examples in which right-branching structures are more frequent.,2,1.0,2,13,2003
"Using the statistics from Tables 8 and 9, the probability of the alternative structures can be calculated.",3,0,3,19,2003
The results are given below.,1,0.9166666666666666,1,6,2003
"The right-branching structures get higher probability (although this is before the lexical-dependency probabilities are multiplied in, so this prior preference for right-branching structures can be overruled by lexical preferences).",3,0.7575757575757576,3,33,2003
"If the distance variables were not conditioned on, the product of terms for the two alternatives would be identical, and the model would have no preference for one structure over another.",4,0.8235294117647058,2,34,2003
"Probabilities for the two alternative PP structures in Figure 14 (excluding probability terms that are constant across the two structures; A=1 means distance is adjacent, A=0 means not adjacent) are as follows.",4,1.024390243902439,3,41,2003
"Some alternative structures for the same surface sequence of chunks (NPB PP PP in the rst case, NPB PP SBAR in the second case) in which the adjacency condition distinguishes between the two structures.",3,0.6973684210526315,5,38,2003
The percentages are taken from sections 221 of the treebank.,1,0.8636363636363636,1,11,2003
In both cases right-branching structures are more frequent.,2,0.7222222222222222,1,9,2003
Some alternative structures for the same surface sequence of chunks in which the verb condition in the distance measure distinguishes between the two structures.,3,0.92,3,25,2003
"In both cases the low-attachment analyses will get higher probability under the model, because of the low probability of generating a PP modier involving a dependency that crosses a verb.",2,0.90625,2,32,2003
(X stands for any nonterminal.),2,0.6875,2,8,2003
7.2.4 Verb Condition and Right-Branching Structures.,2,0,2,7,2003
Figure 15 shows some examples in which the verb condition is important in differentiating the probability of two structures.,2,1.25,2,20,2003
"In both cases an adjunct can attach either high or low, but high attachment results in a dependencys crossing a verb and has lower probability.",4,0.7407407407407407,2,27,2003
"An alternative to the surface string feature would be a predicate such as were any of the previous modiers in X, where X is a set of nonterminals that are likely to contain a verb, such as VP, SBAR, S, or SG.",3,1.0104166666666667,2,48,2003
This would allow the model to handle cases like the rst example in Figure 15 correctly.,2,0.9411764705882353,2,17,2003
The second example shows why it is preferable to condition on the surface string.,2,0.9333333333333333,2,15,2003
"In this case the verb is invisible to the top level, as it is generated recursively below the NP object.",2,0.8636363636363636,3,22,2003
7.2.5 Structural versus Semantic Preferences.,1,1,1,6,2003
One hypothesis would be that lexical statistics are really what is important in parsing.,2,1.1666666666666667,2,15,2003
"that arriving at a correct interpretation for a sentence is simply a matter of nding the most semantically plausible analysis, and that the statistics related to lexical dependencies approximate this notion of plausibility.",4,0.8857142857142857,3,35,2003
"Implicitly, we would be just as well off (maybe even better off) if statistics were calculated between items at the predicate-argument level, with no reference to structure.",3,0.90625,3,32,2003
The distance preferences under this interpretation are just a way of mitigating sparse-data problems.,2,0.9333333333333333,2,15,2003
"When the lexical statistics are too sparse, then falling back on some structural preference is not ideal, but is at least better than chance.",3,0.8703703703703703,2,27,2003
"This hypothesis is suggested by previous work on specic cases of attachment ambiguity such as PP attachment (see, e.g., Collins and Brooks 1995), which has showed that models will perform better given lexical statistics, and that a straight structural preference is merely a fallback.",4,0.8137254901960784,4,51,2003
But some examples suggest this is not the case.,2,0.9,1,10,2003
"that, in fact, many sentences have several equally semantically plausible analyses, but that structural preferences  John was believed to have been shot by Bill.",3,0.6964285714285714,3,28,2003
"Surprisingly, this sentence has two analyses.",2,0.6875,1,8,2003
Bill can be the deep subject of either believed or shot.,2,0.9166666666666666,2,12,2003
"Yet people have a very strong preference for Bill to be doing the shooting, so much so that they may even miss the second analysis.",3,0.8333333333333334,4,27,2003
"(To see that the dispreferred analysis is semantically quite plausible, consider Bill believed John to have been shot.)",4,0.8863636363636364,3,22,2003
Flip said that Squeaky will do the work yesterday.,1,1.1,2,10,2003
This sentence is a garden path.,1,0.6428571428571429,1,7,2003
"The structural preference for yesterday to modify the most recent verb is so strong that it is easy to miss the (only) semantically plausible interpretation, paraphrased as Flip said yesterday that Squeaky will do the work.",2,1.0625,3,40,2003
The model makes the correct predictions in these cases.,2,0.75,1,10,2003
"In example (4), the statistics in Table 9 show that a PP is nine times as likely to attach low as to attach high when two verbs are candidate attachment points (the chances of seeing a PP modier are 15.8% and 1.73% in columns 1 and 5 of the table, respectively).",3,0.9416666666666667,4,60,2003
"In example (5), the probability of seeing an NP (adjunct) modier to do in a nonadjacent but non-verbcrossing environment is 2.11% in sections 221 of the treebank (8 out of 379 cases); in contrast, the chance of seeing an NP adjunct modifying said across a verb is 0.026% (1 out of 3,778 cases).",4,0.8208955223880597,4,67,2003
The two probabilities differ by a factor of almost 80.,2,0.8636363636363636,1,11,2003
Figures 16 and 17 show some alternative styles of syntactic annotation.,2,0.7916666666666666,2,12,2003
"The Penn Treebank annotation style tends to leave trees quite at, typically with one level of structure for each X-bar level; at the other extreme are completely binary-branching representations.",4,0.671875,2,32,2003
"The two annotation styles are in some sense equivalent, in that it is easy to dene a one-to-one mapping between them.",2,0.8478260869565217,3,23,2003
"But crucially, two different annotation styles may lead to quite different parsing accuracies for a given model, even if the two representations are equivalent under some one-to-one mapping.",3,0.5806451612903226,3,31,2003
A parsing model does not need to be tied to the annotation style of the treebank on which it is trained.,2,1.0227272727272727,2,22,2003
The following procedure can be used to transform trees in both training and test data into a new representation.,2,0.75,2,20,2003
"Alternative annotation styles for a sentence S with a verb head V, left modiers X1, X2, and right modiers Y1, Y2.",4,0.75,2,26,2003
(a) the Penn Treebank style of analysis (one level of structure for each bar level); (b) an alternative but equivalent binary branching representation.,4,0,2,31,2003
"Alternative annotation styles for a noun phrase with a noun head N, left modiers X1, X2, and right modiers Y1, Y2.",3,0.5961538461538461,2,26,2003
"(a) the Penn Treebank style of analysis (one level of structure for each bar level, although note that both the nonrecursive and the recursive noun phrases are (cid.2) labeled NP; (b) an alternative but equivalent binary branching representation; (a modication of the Penn Treebank style to differentiate recursive and nonrecursive NPs (in some sense NPB is a bar 1 structure and NP is a bar 2 structure).",4,0.7439024390243902,4,82,2003
Transform training data trees into the new representation and train the model.,3,0.6538461538461539,2,13,2003
Recover parse trees in the new representation when running the model over test data sentences.,2,0.875,2,16,2003
Convert the test output back into the treebank representation for scoring purposes.,2,0.7307692307692307,2,13,2003
"As long as there is a one-to-one mapping between the treebank and the new representation, nothing is lost in making such a transformation.",4,0.82,2,25,2003
Goodman (1997) and Johnson (1997) both suggest this strategy.,3,0.9642857142857143,3,14,2003
Goodman (1997) converts the treebank into binary-branching trees.,2,0.8636363636363636,2,11,2003
Johnson (1997) considers conversion to a number of different representations and discusses how this inuences accuracy for nonlexicalized PCFGs.,3,0.8409090909090909,3,22,2003
"The models developed in this article have tacitly assumed the Penn Treebank style of annotation and will perform badly given other representations (for example, binary-branching trees).",3,0.8833333333333333,3,30,2003
"This section makes this point more explicit, describing exactly what annotation style is suitable for the models and showing how other annotation styles will cause problems.",3,0.9821428571428571,3,28,2003
This dependence on Penn Treebankstyle annotations does not imply that the models are inappropriate for a treebank annotated in a different style.,2,0.7391304347826086,2,23,2003
"In this case we simply recommend transforming the trees into at, one-levelper-X-bar-level trees before training the model, as in the three-step procedure outlined above.",3,0.8703703703703703,4,27,2003
Other models in the literature are also very likely to be sensitive to annotation style.,2,0.9375,2,16,2003
"Charniaks (1997) models will most likely perform quite differently with binarybranching trees (for example, his current models will learn that rules such as VP  V SG PP are very rare, but with binary-branching structures, this context sensitivity will be lost).",4,0.7083333333333334,4,48,2003
The models of Magerman (1995) and Ratnaparkhi (1997) use contextual predicates that would most likely need to be modied given a different annotation style.,2,1.0344827586206897,3,29,2003
"Goodmans (1997) models are the exception, as he already species that the treebank should be transformed into his chosen representation, binary-branching trees.",2,0.7777777777777778,3,27,2003
"7.3.1 Representation Affects Structural, not Lexical, Preferences.",2,0.85,1,10,2003
"The alternative representations in Figures 16 and 17 have the same lexical dependencies (providing that the binary-branching structures are centered about the head of the phrase, as in the examples).",3,0.7058823529411765,4,34,2003
The difference between the representations involves structural preferences such as the right-branching preferences encoded by the distance measure.,2,0.7631578947368421,2,19,2003
Applying the models in this article to treebank analyses that use this type of head-centered  BB = binary-branching structures; FLAT = Penn treebank style annotations.,2,0.9259259259259259,2,27,2003
In each case the binary-branching annotation style prevents the model from learning that these structures should receive low probability because of the long distance dependency associated with the nal PP (in boldface).,3,0.7285714285714285,2,35,2003
binary-branching tree will result in a distance measure that incorrectly encodes a preference for right-branching structures.,2,1.0,2,17,2003
"To see this, consider the examples in Figure 18.",2,0.8636363636363636,1,11,2003
"In each binary-branching example, the generation of the nal modifying PP is blind to the distance between it and the head that it modies.",3,0.8076923076923077,3,26,2003
"At the top level of the tree, it is apparently adjacent to the head; crucially, the closer modier (SG in (a), the other PP in (b)) is hidden lower in the tree structure.",4,0.7159090909090909,4,44,2003
"So the model will be unable to differentiate generation of the PP in adjacent versus nonadjacent or non-verb-crossing versus verb-crossing environments, and the structures in Figure 18 will be assigned unreasonably high probabilities.",4,0.8142857142857143,4,35,2003
This does not mean that distance preferences cannot be encoded in a binarybranching PCFG.,2,0.8125,3,16,2003
Goodman (1997) achieves this by adding distance features to the nonterminals.,2,1.0,2,14,2003
"The spirit of this implementation is that the top-level rules VP  VP PP and NP  NP PP would be modied to VP  VP(+rverb) PP and NP  NP(+rmod) PP, respectively, where (+rverb) means a phrase in which the head has a verb in its right modiers, and (+rmod) means a phrase that has at least one right modier to the head.",4,0.9358974358974359,5,78,2003
"The model will learn from training data that P(VP  VP(+rverb) PP|VP) (cid.17) P(VP  VP(-rverb) PP|VP), that is, that a prepositional-phrase modication is much more likely when it does not cross a verb.",4,0.8839285714285714,3,56,2003
7.3.2 The Importance of Differentiating Nonrecursive from Recursive NPs.,2,0,1,10,2003
Figure 19 shows the modication to the Penn Treebank annotation to relabel base-NPs as NPB.,2,0.8125,2,16,2003
It also illustrates a problem that arises if a distinction between the two is not made.,2,1.1470588235294117,3,17,2003
Structures such as that in Figure 19(b) are assigned high probabilities even if they  Examples of other phrases in the Penn Treebank in which nonrecursive and recursive phrases are not differentiated.,2,1.0285714285714285,4,35,2003
are never seen in training data.,1,0.9285714285714286,1,7,2003
"(Johnson [1997] notes that this structure has a higher probability than the correct, at structure, given counts taken from the treebank for a standard PCFG.)",3,0.71875,3,32,2003
"The model is fooled by the binary-branching style into modeling both PPs as being adjacent to the head of the noun phrase, so 19(b) will be assigned a very high probability.",4,0.7361111111111112,4,36,2003
This problem does not apply only to NPs.,2,0.8333333333333334,1,9,2003
"Other types of phrases such as adjectival phrases (ADJPs) or adverbial phrases (ADVPs) also have nonrecursive (bar 1) and recursive (bar 2) levels, which are not differentiated in the Penn Treebank.",4,0.8536585365853658,3,41,2003
(See Figure 20 for examples.),2,0.8125,2,8,2003
Ideally these cases should be differentiated too.,1,0.9375,1,8,2003
"We did not implement this change because it is unlikely to make much difference in accuracy, given the relative infrequency of these cases (excluding coordination cases, and looking at the 80,254 instances in sections 221 of the Penn Treebank in which a parent and head nonterminal are the same.",3,0.8207547169811321,3,53,2003
94.5% are the NP case; 2.6% are cases of coordination in which a punctuation mark is the coordinator;18 only 2.9% are similar to those in Figure 20).,3,0.7571428571428571,3,35,2003
Tree representations are at.,1,0.9,1,5,2003
"that is, one level per X-bar level.",1,0.8333333333333334,2,9,2003
"Different X-bar levels have different labels (in particular, nonrecursive and recursive levels are differentiated, at least for the most frequent case of NPs).",3,0.7142857142857143,3,28,2003
The parsing approaches we have described concentrate on breaking down context-free rules in the treebank into smaller components.,2,1.0789473684210527,2,19,2003
"Lexicalized rules were initially broken down to bare-bones Markov processes, then increased dependency on previously generated modiers was built back up through the distance measure and subcategorization.",3,0.8103448275862069,3,29,2003
"Even with this additional context, the models are still able to recover rules in test data that have never been seen in training data.",2,0.9807692307692307,2,26,2003
"An alternative, proposed in Charniak (1997), is to limit parsing to those contextfree rules seen in training data.",2,0.9130434782608695,2,23,2003
A lexicalized rule is predicted in two steps.,2,0.7222222222222222,1,9,2003
"First, the whole context-free rule is generated.",2,0.6111111111111112,3,9,2003
"Second, the lexical items are lled in.",2,0.7222222222222222,2,9,2003
"The estimation technique used in Charniak (1997) for the CF rule probabilities interpolates several estimates, the lowest being P(Ln .",3,0.78,2,25,2003
.,0,1,0,1,2003
.,0,1,0,1,2003
L1HR1 .,0,0,0,2,2003
.,0,1,0,1,2003
.,0,1,0,1,2003
Rm) | P).,1,0,1,6,2003
Any rules not seen in training data will be assigned zero probability with this model.,2,0.84375,2,16,2003
Parse trees in test data will be limited to include rules seen in training.,2,1.0333333333333334,1,15,2003
A problem with this approach is coverage.,2,0.9375,1,8,2003
"As shown in this section, many test data sentences will require rules that have not been seen in training.",2,0.9761904761904762,2,21,2003
This gives motivation for breaking down rules into smaller components.,2,1.0909090909090908,2,11,2003
This section motivates the need to break down rules from four perspectives.,2,0.9230769230769231,2,13,2003
"First, we discuss how the Penn Treebank annotation style leads to a very large number of grammar rules.",2,0.8,2,20,2003
"Second, we assess the extent of the coverage problem by looking at rule frequencies in training data.",2,0.8947368421052632,2,19,2003
"Third, we conduct experiments to assess the impact of the coverage problem on accuracy.",2,0.9375,2,16,2003
"Fourth, we discuss how breaking rules down may improve estimation as well as coverage.",2,1.0,2,16,2003
7.4.1 The Penn Treebank Annotation Style Leads to Many Rules.,2,0.6818181818181818,1,11,2003
"The atness of the Penn Treebank annotation style has already been discussed, in section 7.3.",2,0.6764705882352942,2,17,2003
"The atness of the trees leads to a very large (and constantly growing) number of rules, primarily because the number of adjuncts to a head is potentially unlimited.",3,0.90625,3,32,2003
"For example, there can be any number of PP adjuncts to a head verb.",2,1.0,2,16,2003
A binary-branching (Chomsky adjunction) grammar can generate an unlimited number of adjuncts with very few rules.,2,0.868421052631579,2,19,2003
"For example, the following grammar generates any sequence VP  V NP PP*.",3,0.7,2,15,2003
"Other adverbial adjuncts, such as adverbial phrases or adverbial SBARs, can also modify a verb several times, and all of these different types of adjuncts can be seen together in the same rule.",3,0.7702702702702703,3,37,2003
The result is a combinatorial explosion in the number of rules.,2,0.875,1,12,2003
"To give a avor of this, here is a random sample of rules of the format VP  VB modifier* that occurred only once in sections 221 of the Penn Treebank.",3,0.8333333333333334,3,33,2003
It is not only verb phrases that cause this kind of combinatorial explosion.,2,1.25,2,14,2003
"Other phrases, in particular nonrecursive noun phrases, also contribute a huge number of rules.",3,0.6764705882352942,2,17,2003
The next section considers the distributional properties of the rules in more detail.,2,0.75,2,14,2003
"Note that there is good motivation for the Penn Treebanks decision to represent rules in this way, rather than with rules expressing Chomsky adjunction (i.e., a schema in which complements and adjuncts are separated, through rule types (cid.6)VP  VB {complement}*(cid.7) and (cid.6)VP  VP {adjunct}(cid.7)).",4,0.9225352112676056,3,71,2003
"First, it allows the argument/adjunct distinction for PP modiers to verbs to be left undened.",2,1.0294117647058822,3,17,2003
This distinction was found to be very difcult for annotators.,1,1.0,1,11,2003
"Second, in the surface ordering (as opposed to deep structure), adjuncts are often found closer to the head than complements, thereby yielding structures that fall outside the Chomsky adjunction schema.",3,1.0138888888888888,3,36,2003
"For example, a rule such as (cid.6)VP  VB NP-C PP SBAR-C(cid.7) is found very frequently in the Penn Treebank; SBAR complements nearly always extrapose over adjuncts.",4,0,3,37,2003
7.4.2 Quantifying the Coverage Problem.,1,0,1,6,2003
"To quantify the coverage problem, rules were collected from sections 221 of the Penn Treebank.",2,0,2,17,2003
"Punctuation was raised as high as possible in the tree, and the rules did not have complement markings or the distinction between base-NPs and recursive NPs.",3,0,2,28,2003
"Under these conditions, 939,382 rule tokens were collected; there were 12,409 distinct rule types.",3,0,2,17,2003
We also collected the count for each rule.,2,0.8333333333333334,1,9,2003
Table 10 shows some statistics for these rules.,1,0.8333333333333334,1,9,2003
"A majority of rules in the grammar (6,765, or 54.5%) occur only once.",3,0.8611111111111112,2,18,2003
These rules account for 0.72% of rules by token.,2,0.9545454545454546,2,11,2003
"That is, if one of the 939,382 rule tokens in sections 221 of the treebank were drawn at random, there would be a 0.72% chance of its being the only instance of that rule in the 939,382 tokens.",3,0.8452380952380952,3,42,2003
"On the other hand, if a rule were drawn at random from the 12,409 rules in the grammar induced from those sections, there would be a 54.5% chance of that rules having occurred only once.",4,0.8589743589743589,3,39,2003
The percentage by token of the one-count rules is an indication of the coverage problem.,2,0.84375,2,16,2003
"From this estimate, 0.72% of all rules (or 1 in 139 rules) required in test data would never have been seen in training.",3,0.875,4,28,2003
It was also found that 15.0% (1 in 6.67) of all sentences have at least one rule that occurred just once.,3,1.06,3,25,2003
"This gives an estimate that roughly 1 in 6.67 sentences in test data will not be covered by a grammar induced from 40,000 sentences in the treebank.",2,1.0357142857142858,3,28,2003
"If the complement markings are added to the nonterminals, and the base-NP/nonrecursive NP distinction is made, then the coverage problem is made worse.",5,0.6538461538461539,3,26,2003
Table 11 gives the statistics in this case.,1,0.8333333333333334,2,9,2003
"By our counts, 17.1% of all sentences (1 in 5.8 sentences) contain at least 1 one-count rule.",3,0.75,3,22,2003
"Statistics for rules taken from sections 221 of the treebank, with complement markings not included on nonterminals.",2,0.9210526315789473,2,19,2003
7.4.3 The Impact of Coverage on Accuracy.,1,1,1,8,2003
Parsing experiments were used to assess the impact of the coverage problem on parsing accuracy.,2,1.03125,2,16,2003
"Section 0 of the treebank was parsed with models 1 and 2 as before, but the parse trees were restricted to include rules already seen in training data.",3,0.75,2,30,2003
Table 12 shows the results.,1,0.75,1,6,2003
"Restricting the rules leads to a 0.5% decrease in recall and a 1.6% decrease in precision for model 1, and a 0.9% decrease in recall and a 2.0% decrease in precision for model 2.",3,0,4,40,2003
7.4.4 Breaking Down Rules Improves Estimation.,2,1.0714285714285714,0,7,2003
Coverage problems are not the only motivation for breaking down rules.,2,0.9166666666666666,2,12,2003
The method may also improve estimation.,1,0.9285714285714286,1,7,2003
"To see this, consider the rules headed by told, whose counts are shown in Table 13.",2,1.0789473684210527,2,19,2003
"Estimating the probability P(Rule | VP, told) using Charniaks (1997) method would interpolate two maximum-likelihood estimates.",4,0.9130434782608695,3,23,2003
"Estimation interpolates between the specic, lexically sensitive distribution in Table 13 and the nonlexical estimate based on just the parent nonterminal, VP.",3,0.78,3,25,2003
"There are many different rules in the more specic distribution (26 different rule types, out of 147 tokens in which told was a VP head), and there are several one-count rules (11 cases).",5,0.775,5,40,2003
From these statistics  would have to be relatively low.,2,1.1,2,10,2003
This estimation method is missing a crucial generalization.,2,0.6111111111111112,1,9,2003
"In spite of there being many different rules, the distribution over subcategorization frames is much sharper.",3,0.9444444444444444,2,18,2003
