sentence,yngve_score,frazier_score,dependency_distance_score,count,year
"from 71% to 89% to 98% in the NP case, from 8% to 60% to 96% in the verb case.",5.392857142857143,0.625,3.75,28,2003
Each modier probability generally decreases with distance.,2.375,0.8125,1.375,8,2003
"For example, the probability of seeing a PP modier to an NP decreases from 17.7% to 5.57% to 0.93%.",3.2083333333333335,0.75,3.25,24,2003
"Distribution of nonterminals generated as postmodiers to a verb within a VP (see tree to the left), at various distances from the head.",3.5925925925925926,0.9814814814814815,2.7037037037037037,27,2003
A = True means the modier is adjacent to the head; V = True means there is a verb between the head and the modier.,2.6296296296296298,1.0740740740740742,2.3703703703703702,27,2003
The distributions were calculated from the rst 10000 events for each of the distributions in sections 221.,2.1666666666666665,1.0277777777777777,2.111111111111111,18,2003
Auxiliary verbs (verbs taking a VP complement to their right) were excluded from these statistics.,3.1666666666666665,0.8888888888888888,3.611111111111111,18,2003
7.2.3 Distance Features and Right-Branching Structures.,2.0,0.7142857142857143,2.111111111111111,7,2003
Both the adjacency and verb components of the distance measure allow the model to learn a preference for rightbranching structures.,2.5714285714285716,0.9047619047619048,2.4285714285714284,21,2003
"First, consider the adjacency condition.",1.8571428571428572,0.6428571428571429,1.8571428571428572,7,2003
Figure 14 shows some examples in which right-branching structures are more frequent.,2.076923076923077,1.0,2.6666666666666665,13,2003
"Using the statistics from Tables 8 and 9, the probability of the alternative structures can be calculated.",3.736842105263158,0.5789473684210527,3.0526315789473686,19,2003
The results are given below.,1.6666666666666667,0.9166666666666666,1.1666666666666667,6,2003
"The right-branching structures get higher probability (although this is before the lexical-dependency probabilities are multiplied in, so this prior preference for right-branching structures can be overruled by lexical preferences).",3.6363636363636362,0.7575757575757576,3.7560975609756095,33,2003
"If the distance variables were not conditioned on, the product of terms for the two alternatives would be identical, and the model would have no preference for one structure over another.",4.588235294117647,0.8235294117647058,2.676470588235294,34,2003
"Probabilities for the two alternative PP structures in Figure 14 (excluding probability terms that are constant across the two structures; A=1 means distance is adjacent, A=0 means not adjacent) are as follows.",4.2682926829268295,1.024390243902439,3.4864864864864864,41,2003
"Some alternative structures for the same surface sequence of chunks (NPB PP PP in the rst case, NPB PP SBAR in the second case) in which the adjacency condition distinguishes between the two structures.",3.473684210526316,0.6973684210526315,5.0,38,2003
The percentages are taken from sections 221 of the treebank.,1.9090909090909092,0.8636363636363636,1.7272727272727273,11,2003
In both cases right-branching structures are more frequent.,2.3333333333333335,0.7222222222222222,1.9090909090909092,9,2003
Some alternative structures for the same surface sequence of chunks in which the verb condition in the distance measure distinguishes between the two structures.,3.08,0.92,3.2,25,2003
"In both cases the low-attachment analyses will get higher probability under the model, because of the low probability of generating a PP modier involving a dependency that crosses a verb.",2.8125,0.90625,2.9411764705882355,32,2003
(X stands for any nonterminal.),2.375,0.6875,2.0,8,2003
7.2.4 Verb Condition and Right-Branching Structures.,2.0,0.7142857142857143,2.0,7,2003
Figure 15 shows some examples in which the verb condition is important in differentiating the probability of two structures.,2.05,1.25,2.45,20,2003
"In both cases an adjunct can attach either high or low, but high attachment results in a dependencys crossing a verb and has lower probability.",4.037037037037037,0.7407407407407407,2.75,27,2003
"An alternative to the surface string feature would be a predicate such as were any of the previous modiers in X, where X is a set of nonterminals that are likely to contain a verb, such as VP, SBAR, S, or SG.",3.0625,1.0104166666666667,2.4583333333333335,48,2003
This would allow the model to handle cases like the rst example in Figure 15 correctly.,2.588235294117647,0.9411764705882353,2.6470588235294117,17,2003
The second example shows why it is preferable to condition on the surface string.,2.2666666666666666,0.9333333333333333,2.2,15,2003
"In this case the verb is invisible to the top level, as it is generated recursively below the NP object.",2.8636363636363638,0.8636363636363636,3.2916666666666665,22,2003
7.2.5 Structural versus Semantic Preferences.,1.5,1.0,1.5,6,2003
One hypothesis would be that lexical statistics are really what is important in parsing.,2.0,1.1666666666666667,2.1333333333333333,15,2003
"that arriving at a correct interpretation for a sentence is simply a matter of nding the most semantically plausible analysis, and that the statistics related to lexical dependencies approximate this notion of plausibility.",4.285714285714286,0.8857142857142857,3.142857142857143,35,2003
"Implicitly, we would be just as well off (maybe even better off) if statistics were calculated between items at the predicate-argument level, with no reference to structure.",3.125,0.90625,3.764705882352941,32,2003
The distance preferences under this interpretation are just a way of mitigating sparse-data problems.,2.466666666666667,0.9333333333333333,2.0588235294117645,15,2003
"When the lexical statistics are too sparse, then falling back on some structural preference is not ideal, but is at least better than chance.",3.2222222222222223,0.8703703703703703,2.4814814814814814,27,2003
"This hypothesis is suggested by previous work on specic cases of attachment ambiguity such as PP attachment (see, e.g., Collins and Brooks 1995), which has showed that models will perform better given lexical statistics, and that a straight structural preference is merely a fallback.",4.529411764705882,0.8137254901960784,4.7254901960784315,51,2003
But some examples suggest this is not the case.,2.0,0.9,1.9,10,2003
"that, in fact, many sentences have several equally semantically plausible analyses, but that structural preferences  John was believed to have been shot by Bill.",3.392857142857143,0.6964285714285714,3.3793103448275863,28,2003
"Surprisingly, this sentence has two analyses.",2.125,0.6875,1.875,8,2003
Bill can be the deep subject of either believed or shot.,2.0833333333333335,0.9166666666666666,2.0833333333333335,12,2003
"Yet people have a very strong preference for Bill to be doing the shooting, so much so that they may even miss the second analysis.",3.4444444444444446,0.8333333333333334,4.185185185185185,27,2003
"(To see that the dispreferred analysis is semantically quite plausible, consider Bill believed John to have been shot.)",4.2727272727272725,0.8863636363636364,3.5,22,2003
Flip said that Squeaky will do the work yesterday.,1.9,1.1,2.5,10,2003
This sentence is a garden path.,1.8571428571428572,0.6428571428571429,1.7142857142857142,7,2003
"The structural preference for yesterday to modify the most recent verb is so strong that it is easy to miss the (only) semantically plausible interpretation, paraphrased as Flip said yesterday that Squeaky will do the work.",2.95,1.0625,3.025,40,2003
The model makes the correct predictions in these cases.,2.1,0.75,1.9,10,2003
"In example (4), the statistics in Table 9 show that a PP is nine times as likely to attach low as to attach high when two verbs are candidate attachment points (the chances of seeing a PP modier are 15.8% and 1.73% in columns 1 and 5 of the table, respectively).",3.7666666666666666,0.9416666666666667,4.983333333333333,60,2003
"In example (5), the probability of seeing an NP (adjunct) modier to do in a nonadjacent but non-verbcrossing environment is 2.11% in sections 221 of the treebank (8 out of 379 cases); in contrast, the chance of seeing an NP adjunct modifying said across a verb is 0.026% (1 out of 3,778 cases).",4.537313432835821,0.8208955223880597,4.3478260869565215,67,2003
The two probabilities differ by a factor of almost 80.,2.090909090909091,0.8636363636363636,1.7272727272727273,11,2003
Figures 16 and 17 show some alternative styles of syntactic annotation.,2.3333333333333335,0.7916666666666666,2.25,12,2003
"The Penn Treebank annotation style tends to leave trees quite at, typically with one level of structure for each X-bar level; at the other extreme are completely binary-branching representations.",4.0625,0.671875,2.9444444444444446,32,2003
"The two annotation styles are in some sense equivalent, in that it is easy to dene a one-to-one mapping between them.",2.6956521739130435,0.8478260869565217,3.037037037037037,23,2003
"But crucially, two different annotation styles may lead to quite different parsing accuracies for a given model, even if the two representations are equivalent under some one-to-one mapping.",3.3548387096774195,0.5806451612903226,3.914285714285714,31,2003
A parsing model does not need to be tied to the annotation style of the treebank on which it is trained.,2.272727272727273,1.0227272727272727,2.5,22,2003
The following procedure can be used to transform trees in both training and test data into a new representation.,2.7,0.75,2.55,20,2003
"Alternative annotation styles for a sentence S with a verb head V, left modiers X1, X2, and right modiers Y1, Y2.",4.730769230769231,0.75,2.3461538461538463,26,2003
(a) the Penn Treebank style of analysis (one level of structure for each bar level); (b) an alternative but equivalent binary branching representation.,4.161290322580645,0.7419354838709677,2.6451612903225805,31,2003
"Alternative annotation styles for a noun phrase with a noun head N, left modiers X1, X2, and right modiers Y1, Y2.",3.923076923076923,0.5961538461538461,2.3461538461538463,26,2003
"(a) the Penn Treebank style of analysis (one level of structure for each bar level, although note that both the nonrecursive and the recursive noun phrases are (cid.2) labeled NP; (b) an alternative but equivalent binary branching representation; (a modication of the Penn Treebank style to differentiate recursive and nonrecursive NPs (in some sense NPB is a bar 1 structure and NP is a bar 2 structure).",4.853658536585366,0.7439024390243902,4.185185185185185,82,2003
Transform training data trees into the new representation and train the model.,3.3076923076923075,0.6538461538461539,2.6153846153846154,13,2003
Recover parse trees in the new representation when running the model over test data sentences.,2.4375,0.875,2.4375,16,2003
Convert the test output back into the treebank representation for scoring purposes.,2.6153846153846154,0.7307692307692307,2.4615384615384617,13,2003
"As long as there is a one-to-one mapping between the treebank and the new representation, nothing is lost in making such a transformation.",4.04,0.82,2.896551724137931,25,2003
Goodman (1997) and Johnson (1997) both suggest this strategy.,3.642857142857143,0.9642857142857143,3.2857142857142856,14,2003
Goodman (1997) converts the treebank into binary-branching trees.,2.272727272727273,0.8636363636363636,2.4615384615384617,11,2003
Johnson (1997) considers conversion to a number of different representations and discusses how this inuences accuracy for nonlexicalized PCFGs.,3.090909090909091,0.8409090909090909,3.0454545454545454,22,2003
"The models developed in this article have tacitly assumed the Penn Treebank style of annotation and will perform badly given other representations (for example, binary-branching trees).",3.1333333333333333,0.8833333333333333,3.59375,30,2003
"This section makes this point more explicit, describing exactly what annotation style is suitable for the models and showing how other annotation styles will cause problems.",3.142857142857143,0.9821428571428571,3.607142857142857,28,2003
This dependence on Penn Treebankstyle annotations does not imply that the models are inappropriate for a treebank annotated in a different style.,2.5652173913043477,0.7391304347826086,2.56,23,2003
"In this case we simply recommend transforming the trees into at, one-levelper-X-bar-level trees before training the model, as in the three-step procedure outlined above.",3.6296296296296298,0.8703703703703703,4.648648648648648,27,2003
Other models in the literature are also very likely to be sensitive to annotation style.,2.25,0.9375,2.0,16,2003
"Charniaks (1997) models will most likely perform quite differently with binarybranching trees (for example, his current models will learn that rules such as VP  V SG PP are very rare, but with binary-branching structures, this context sensitivity will be lost).",4.708333333333333,0.7083333333333334,4.25,48,2003
The models of Magerman (1995) and Ratnaparkhi (1997) use contextual predicates that would most likely need to be modied given a different annotation style.,2.9655172413793105,1.0344827586206897,3.3448275862068964,29,2003
"Goodmans (1997) models are the exception, as he already species that the treebank should be transformed into his chosen representation, binary-branching trees.",2.814814814814815,0.7777777777777778,3.066666666666667,27,2003
"7.3.1 Representation Affects Structural, not Lexical, Preferences.",2.2,0.85,1.9,10,2003
"The alternative representations in Figures 16 and 17 have the same lexical dependencies (providing that the binary-branching structures are centered about the head of the phrase, as in the examples).",3.5,0.7058823529411765,4.0,34,2003
The difference between the representations involves structural preferences such as the right-branching preferences encoded by the distance measure.,2.4210526315789473,0.7631578947368421,2.4285714285714284,19,2003
Applying the models in this article to treebank analyses that use this type of head-centered  BB = binary-branching structures; FLAT = Penn treebank style annotations.,2.814814814814815,0.9259259259259259,2.6470588235294117,27,2003
In each case the binary-branching annotation style prevents the model from learning that these structures should receive low probability because of the long distance dependency associated with the nal PP (in boldface).,3.0285714285714285,0.7285714285714285,2.7837837837837838,35,2003
binary-branching tree will result in a distance measure that incorrectly encodes a preference for right-branching structures.,2.1176470588235294,1.0,2.238095238095238,17,2003
"To see this, consider the examples in Figure 18.",2.1818181818181817,0.8636363636363636,1.8181818181818181,11,2003
"In each binary-branching example, the generation of the nal modifying PP is blind to the distance between it and the head that it modies.",3.1923076923076925,0.8076923076923077,3.1333333333333333,26,2003
"At the top level of the tree, it is apparently adjacent to the head; crucially, the closer modier (SG in (a), the other PP in (b)) is hidden lower in the tree structure.",4.386363636363637,0.7159090909090909,4.681818181818182,44,2003
"So the model will be unable to differentiate generation of the PP in adjacent versus nonadjacent or non-verb-crossing versus verb-crossing environments, and the structures in Figure 18 will be assigned unreasonably high probabilities.",4.257142857142857,0.8142857142857143,4.073170731707317,35,2003
This does not mean that distance preferences cannot be encoded in a binarybranching PCFG.,2.0625,0.8125,3.0625,16,2003
Goodman (1997) achieves this by adding distance features to the nonterminals.,2.2857142857142856,1.0,2.2857142857142856,14,2003
"The spirit of this implementation is that the top-level rules VP  VP PP and NP  NP PP would be modied to VP  VP(+rverb) PP and NP  NP(+rmod) PP, respectively, where (+rverb) means a phrase in which the head has a verb in its right modiers, and (+rmod) means a phrase that has at least one right modier to the head.",4.910256410256411,0.9358974358974359,5.8076923076923075,78,2003
"The model will learn from training data that P(VP  VP(+rverb) PP|VP) (cid.17) P(VP  VP(-rverb) PP|VP), that is, that a prepositional-phrase modication is much more likely when it does not cross a verb.",4.660714285714286,0.8839285714285714,3.0,56,2003
7.3.2 The Importance of Differentiating Nonrecursive from Recursive NPs.,2.3,0.9,1.6,10,2003
Figure 19 shows the modication to the Penn Treebank annotation to relabel base-NPs as NPB.,2.6875,0.8125,2.8333333333333335,16,2003
It also illustrates a problem that arises if a distinction between the two is not made.,2.2941176470588234,1.1470588235294117,3.176470588235294,17,2003
Structures such as that in Figure 19(b) are assigned high probabilities even if they  Examples of other phrases in the Penn Treebank in which nonrecursive and recursive phrases are not differentiated.,2.914285714285714,1.0285714285714285,4.764705882352941,35,2003
are never seen in training data.,1.7142857142857142,0.9285714285714286,1.5714285714285714,7,2003
"(Johnson [1997] notes that this structure has a higher probability than the correct, at structure, given counts taken from the treebank for a standard PCFG.)",3.6875,0.71875,3.90625,32,2003
"The model is fooled by the binary-branching style into modeling both PPs as being adjacent to the head of the noun phrase, so 19(b) will be assigned a very high probability.",4.222222222222222,0.7361111111111112,4.694444444444445,36,2003
This problem does not apply only to NPs.,2.0,0.8333333333333334,1.6666666666666667,9,2003
"Other types of phrases such as adjectival phrases (ADJPs) or adverbial phrases (ADVPs) also have nonrecursive (bar 1) and recursive (bar 2) levels, which are not differentiated in the Penn Treebank.",4.414634146341464,0.8536585365853658,3.048780487804878,41,2003
(See Figure 20 for examples.),2.375,0.8125,2.25,8,2003
Ideally these cases should be differentiated too.,1.875,0.9375,1.875,8,2003
"We did not implement this change because it is unlikely to make much difference in accuracy, given the relative infrequency of these cases (excluding coordination cases, and looking at the 80,254 instances in sections 221 of the Penn Treebank in which a parent and head nonterminal are the same.",3.9622641509433962,0.8207547169811321,3.811320754716981,53,2003
94.5% are the NP case; 2.6% are cases of coordination in which a punctuation mark is the coordinator;18 only 2.9% are similar to those in Figure 20).,3.857142857142857,0.7571428571428571,3.4242424242424243,35,2003
Tree representations are at.,1.6,0.9,1.7142857142857142,5,2003
"that is, one level per X-bar level.",1.8888888888888888,0.8333333333333334,2.1818181818181817,9,2003
"Different X-bar levels have different labels (in particular, nonrecursive and recursive levels are differentiated, at least for the most frequent case of NPs).",3.5714285714285716,0.7142857142857143,3.4,28,2003
The parsing approaches we have described concentrate on breaking down context-free rules in the treebank into smaller components.,2.3684210526315788,1.0789473684210527,2.619047619047619,19,2003
"Lexicalized rules were initially broken down to bare-bones Markov processes, then increased dependency on previously generated modiers was built back up through the distance measure and subcategorization.",3.5172413793103448,0.8103448275862069,3.032258064516129,29,2003
"Even with this additional context, the models are still able to recover rules in test data that have never been seen in training data.",2.6923076923076925,0.9807692307692307,2.5384615384615383,26,2003
"An alternative, proposed in Charniak (1997), is to limit parsing to those contextfree rules seen in training data.",2.9565217391304346,0.9130434782608695,2.4782608695652173,23,2003
A lexicalized rule is predicted in two steps.,2.0,0.7222222222222222,1.5555555555555556,9,2003
"First, the whole context-free rule is generated.",2.6666666666666665,0.6111111111111112,3.090909090909091,9,2003
"Second, the lexical items are lled in.",2.3333333333333335,0.7222222222222222,2.2222222222222223,9,2003
"The estimation technique used in Charniak (1997) for the CF rule probabilities interpolates several estimates, the lowest being P(Ln .",3.16,0.78,2.652173913043478,25,2003
.,0.0,1.0,0.0,1,2003
.,0.0,1.0,0.0,1,2003
L1HR1 .,0.5,0.5,0.5,2,2003
.,0.0,1.0,0.0,1,2003
.,0.0,1.0,0.0,1,2003
Rm) | P).,1.8333333333333333,0.6666666666666666,1.1666666666666667,6,2003
Any rules not seen in training data will be assigned zero probability with this model.,2.375,0.84375,2.125,16,2003
Parse trees in test data will be limited to include rules seen in training.,2.1333333333333333,1.0333333333333334,1.8666666666666667,15,2003
A problem with this approach is coverage.,2.25,0.9375,1.5,8,2003
"As shown in this section, many test data sentences will require rules that have not been seen in training.",2.9047619047619047,0.9761904761904762,2.6666666666666665,21,2003
This gives motivation for breaking down rules into smaller components.,2.090909090909091,1.0909090909090908,2.090909090909091,11,2003
This section motivates the need to break down rules from four perspectives.,2.1538461538461537,0.9230769230769231,2.076923076923077,13,2003
"First, we discuss how the Penn Treebank annotation style leads to a very large number of grammar rules.",2.75,0.8,2.9,20,2003
"Second, we assess the extent of the coverage problem by looking at rule frequencies in training data.",2.473684210526316,0.8947368421052632,2.473684210526316,19,2003
"Third, we conduct experiments to assess the impact of the coverage problem on accuracy.",2.5,0.9375,2.1875,16,2003
"Fourth, we discuss how breaking rules down may improve estimation as well as coverage.",2.4375,1.0,2.625,16,2003
7.4.1 The Penn Treebank Annotation Style Leads to Many Rules.,2.727272727272727,0.6818181818181818,1.5454545454545454,11,2003
"The atness of the Penn Treebank annotation style has already been discussed, in section 7.3.",2.764705882352941,0.6764705882352942,2.4210526315789473,17,2003
"The atness of the trees leads to a very large (and constantly growing) number of rules, primarily because the number of adjuncts to a head is potentially unlimited.",3.71875,0.90625,3.75,32,2003
"For example, there can be any number of PP adjuncts to a head verb.",2.375,1.0,2.3125,16,2003
A binary-branching (Chomsky adjunction) grammar can generate an unlimited number of adjuncts with very few rules.,2.736842105263158,0.868421052631579,2.142857142857143,19,2003
"For example, the following grammar generates any sequence VP  V NP PP*.",3.0,0.7,2.2142857142857144,15,2003
"Other adverbial adjuncts, such as adverbial phrases or adverbial SBARs, can also modify a verb several times, and all of these different types of adjuncts can be seen together in the same rule.",3.3783783783783785,0.7702702702702703,3.0,37,2003
The result is a combinatorial explosion in the number of rules.,2.1666666666666665,0.875,1.9166666666666667,12,2003
"To give a avor of this, here is a random sample of rules of the format VP  VB modifier* that occurred only once in sections 221 of the Penn Treebank.",3.1515151515151514,0.8333333333333334,3.2941176470588234,33,2003
It is not only verb phrases that cause this kind of combinatorial explosion.,2.0714285714285716,1.25,2.142857142857143,14,2003
"Other phrases, in particular nonrecursive noun phrases, also contribute a huge number of rules.",3.764705882352941,0.6764705882352942,2.6470588235294117,17,2003
The next section considers the distributional properties of the rules in more detail.,2.2857142857142856,0.75,2.2142857142857144,14,2003
"Note that there is good motivation for the Penn Treebanks decision to represent rules in this way, rather than with rules expressing Chomsky adjunction (i.e., a schema in which complements and adjuncts are separated, through rule types (cid.6)VP  VB {complement}*(cid.7) and (cid.6)VP  VP {adjunct}(cid.7)).",4.704225352112676,0.9225352112676056,3.9661016949152543,71,2003
"First, it allows the argument/adjunct distinction for PP modiers to verbs to be left undened.",2.5294117647058822,1.0294117647058822,3.0,17,2003
This distinction was found to be very difcult for annotators.,1.9090909090909092,1.0,1.7272727272727273,11,2003
"Second, in the surface ordering (as opposed to deep structure), adjuncts are often found closer to the head than complements, thereby yielding structures that fall outside the Chomsky adjunction schema.",3.5555555555555554,1.0138888888888888,3.9166666666666665,36,2003
"For example, a rule such as (cid.6)VP  VB NP-C PP SBAR-C(cid.7) is found very frequently in the Penn Treebank; SBAR complements nearly always extrapose over adjuncts.",4.783783783783784,0.6486486486486487,3.8333333333333335,37,2003
7.4.2 Quantifying the Coverage Problem.,1.6666666666666667,0.6666666666666666,1.8333333333333333,6,2003
"To quantify the coverage problem, rules were collected from sections 221 of the Penn Treebank.",2.8823529411764706,0.6470588235294118,2.2941176470588234,17,2003
"Punctuation was raised as high as possible in the tree, and the rules did not have complement markings or the distinction between base-NPs and recursive NPs.",3.4642857142857144,0.6071428571428571,2.9,28,2003
"Under these conditions, 939,382 rule tokens were collected; there were 12,409 distinct rule types.",3.7058823529411766,0.47058823529411764,2.5294117647058822,17,2003
We also collected the count for each rule.,2.0,0.8333333333333334,1.7777777777777777,9,2003
Table 10 shows some statistics for these rules.,1.8888888888888888,0.8333333333333334,1.7777777777777777,9,2003
"A majority of rules in the grammar (6,765, or 54.5%) occur only once.",3.111111111111111,0.8611111111111112,2.4444444444444446,18,2003
These rules account for 0.72% of rules by token.,2.3636363636363638,0.9545454545454546,2.090909090909091,11,2003
"That is, if one of the 939,382 rule tokens in sections 221 of the treebank were drawn at random, there would be a 0.72% chance of its being the only instance of that rule in the 939,382 tokens.",3.9047619047619047,0.8452380952380952,3.7857142857142856,42,2003
"On the other hand, if a rule were drawn at random from the 12,409 rules in the grammar induced from those sections, there would be a 54.5% chance of that rules having occurred only once.",4.435897435897436,0.8589743589743589,3.65,39,2003
The percentage by token of the one-count rules is an indication of the coverage problem.,2.5,0.84375,2.388888888888889,16,2003
"From this estimate, 0.72% of all rules (or 1 in 139 rules) required in test data would never have been seen in training.",3.357142857142857,0.875,4.357142857142857,28,2003
It was also found that 15.0% (1 in 6.67) of all sentences have at least one rule that occurred just once.,3.0,1.06,3.68,25,2003
"This gives an estimate that roughly 1 in 6.67 sentences in test data will not be covered by a grammar induced from 40,000 sentences in the treebank.",2.357142857142857,1.0357142857142858,3.2142857142857144,28,2003
"If the complement markings are added to the nonterminals, and the base-NP/nonrecursive NP distinction is made, then the coverage problem is made worse.",5.961538461538462,0.6538461538461539,3.466666666666667,26,2003
Table 11 gives the statistics in this case.,1.8888888888888888,0.8333333333333334,2.0,9,2003
"By our counts, 17.1% of all sentences (1 in 5.8 sentences) contain at least 1 one-count rule.",3.272727272727273,0.75,3.5416666666666665,22,2003
"Statistics for rules taken from sections 221 of the treebank, with complement markings not included on nonterminals.",2.789473684210526,0.9210526315789473,2.3157894736842106,19,2003
7.4.3 The Impact of Coverage on Accuracy.,1.75,1.125,1.5,8,2003
Parsing experiments were used to assess the impact of the coverage problem on parsing accuracy.,2.375,1.03125,2.25,16,2003
"Section 0 of the treebank was parsed with models 1 and 2 as before, but the parse trees were restricted to include rules already seen in training data.",3.8666666666666667,0.75,2.7666666666666666,30,2003
Table 12 shows the results.,1.6666666666666667,0.75,1.5,6,2003
"Restricting the rules leads to a 0.5% decrease in recall and a 1.6% decrease in precision for model 1, and a 0.9% decrease in recall and a 2.0% decrease in precision for model 2.",3.325,0.825,4.125,40,2003
7.4.4 Breaking Down Rules Improves Estimation.,2.0,1.0714285714285714,0.8571428571428571,7,2003
Coverage problems are not the only motivation for breaking down rules.,2.25,0.9166666666666666,2.0,12,2003
The method may also improve estimation.,1.8571428571428572,0.9285714285714286,1.4285714285714286,7,2003
"To see this, consider the rules headed by told, whose counts are shown in Table 13.",2.789473684210526,1.0789473684210527,2.0526315789473686,19,2003
"Estimating the probability P(Rule | VP, told) using Charniaks (1997) method would interpolate two maximum-likelihood estimates.",4.217391304347826,0.9130434782608695,3.875,23,2003
"Estimation interpolates between the specic, lexically sensitive distribution in Table 13 and the nonlexical estimate based on just the parent nonterminal, VP.",3.56,0.78,3.52,25,2003
"There are many different rules in the more specic distribution (26 different rule types, out of 147 tokens in which told was a VP head), and there are several one-count rules (11 cases).",5.375,0.775,5.095238095238095,40,2003
From these statistics  would have to be relatively low.,2.0,1.1,2.0,10,2003
This estimation method is missing a crucial generalization.,2.111111111111111,0.6111111111111112,1.7777777777777777,9,2003
"In spite of there being many different rules, the distribution over subcategorization frames is much sharper.",3.5555555555555554,0.9444444444444444,2.5555555555555554,18,2003
Told is seen with only ve subcategorization frames in training data.,2.4166666666666665,0.7083333333333334,2.25,12,2003
The large number of rules is almost entirely due to adjuncts or punctuation appearing after or between complements.,2.8421052631578947,0.9736842105263158,2.1052631578947367,19,2003
The estimation method in model 2 effectively estimates the probability of a rule as.,2.8666666666666667,0.7666666666666667,2.066666666666667,15,2003
"The left and right subcategorization frames, LC and RC, are chosen rst.",4.4,0.5666666666666667,2.3333333333333335,15,2003
The entire rule is then generated by Markov processes.,2.1,0.75,1.7,10,2003
"Once armed with the Plc and Prc parameters, the model has the ability to learn the generalization that told appears with a quite limited, sharp distribution over subcategorization frames.",3.375,0.921875,2.78125,32,2003
"Say that these parameters are again estimated through interpolation, for example  In this case  can be quite high.",2.35,0.975,2.090909090909091,20,2003
Only ve subcategorization frames (as opposed to 26 rule types) have been seen in the 147 cases.,2.95,0.75,2.45,20,2003
"In summary, from the distributions in Table 13, the model should be quite uncertain about what rules told can appear with.",3.25,1.0208333333333333,3.0416666666666665,24,2003
"It should be relatively certain, however, about the subcategorization frame.",2.3846153846153846,0.8076923076923077,3.076923076923077,13,2003
Introducing subcategorization parameters allows the model to generalize in an important way about rules.,2.2666666666666666,0.8666666666666667,2.2666666666666666,15,2003
We have carefully isolated the core of rulesthe subcategorization framethat the model should be certain about.,2.176470588235294,1.0,2.347826086956522,17,2003
We should note that Charniaks method will certainly have some advantages in estimation.,2.0,1.0714285714285714,2.8,14,2003
"It will capture some statistical properties of rules that our independence assumptions will lose (e.g., the distribution over the number of PP adjuncts seen for a particular head).",2.90625,0.96875,4.5,32,2003
"Unfortunately, because of space limitations, it is not possible to give a complete review of previous work in this article.",3.130434782608696,0.782608695652174,2.8260869565217392,23,2003
In the next two sections we give a detailed comparison of the models in this article to the lexicalized PCFG model of Charniak (1997) and the history-based models of Jelinek et al.,3.257142857142857,0.8714285714285714,3.27027027027027,35,2003
"(1994), Magerman (1995), and Ratnaparkhi (1997).",3.933333333333333,0.8,3.1333333333333333,15,2003
"For discussion of additional related work, chapter 4 of Collins (1999) attempts to give a comprehensive review of work on statistical parsing up to around 1998.",3.8,0.9333333333333333,3.033333333333333,30,2003
Of particular relevance is other work on parsing the Penn WSJ Treebank (Jelinek et al.,2.823529411764706,0.8235294117647058,2.411764705882353,17,2003
"1994; Magerman 1995; Eisner 1996a, 1996b; Collins 1996; Charniak 1997; Goodman 1997; Ratnaparkhi 1997; Chelba and Jelinek 1998; Roark 2001).",8.483870967741936,0.4838709677419355,3.4193548387096775,31,2003
"Eisner (1996a, 1996b) describes several dependency-based models that are also closely related to the models in this article.",2.5454545454545454,1.0,2.625,22,2003
Collins (1996) also describes a dependency-based model applied to treebank parsing.,2.5714285714285716,1.1785714285714286,2.5,14,2003
Goodman (1997) describes probabilistic feature grammars and their application to parsing the treebank.,2.8125,0.875,2.3125,16,2003
"Chelba and Jelinek (1998) describe an incremental, history-based parsing approach that is applied to language modeling for speech recognition.",2.9565217391304346,0.8260869565217391,3.4,23,2003
History-based approaches were introduced to parsing in Black et al.,2.0,1.0,1.7692307692307692,11,2003
(1992).,1.5,0.5,1.0,4,2003
"Roark (2001) describes a generative probabilistic model of an incremental parser, with good results in terms of both parse accuracy on the treebank and also perplexity scores for language modeling.",3.411764705882353,0.8088235294117647,3.176470588235294,34,2003
Earlier work that is of particular relevance considered the importance of relations between lexical heads for disambiguation in parsing.,3.05,1.075,1.95,20,2003
See Hindle and Rooth (1991) for one of the earliest pieces of research on this topic in the context of prepositional-phrase attachment ambiguity.,3.0384615384615383,0.8653846153846154,3.107142857142857,26,2003
For work that uses lexical relations for parse disambiguation all with very promising resultssee Sekine et al.,2.5555555555555554,0.9166666666666666,2.75,18,2003
"(1992), Jones and Eisner (1992a, 1992b), and Alshawi and Carter (1994).",4.476190476190476,0.6190476190476191,5.333333333333333,21,2003
Statistical models of lexicalized grammatical formalisms also lead to models with parameters corresponding to lexical dependencies.,2.588235294117647,0.9705882352941176,1.9411764705882353,17,2003
"See Resnik (1992), Schabes (1992), and Schabes and Waters (1993) for work on stochastic tree-adjoining grammars.",5.4,0.78,3.740740740740741,25,2003
Joshi and Srinivas (1994) describe an alternative supertagging model for tree-adjoining grammars.,2.8,0.7,3.3157894736842106,15,2003
"See Alshawi (1996) for work on stochastic head-automata, and Lafferty, Sleator, and Temperley (1992) for a stochastic version of link grammar.",4.172413793103448,0.7413793103448276,3.2903225806451615,29,2003
"De Marcken (1995) considers stochastic lexicalized PCFGs, with specic reference to EM methods for unsupervised training.",2.85,0.875,2.55,20,2003
"Seneff (1992) describes the use of Markov models for rule generation, which is closely related to the Markov-style rules in the models in the current article.",2.533333333333333,0.9,2.5625,30,2003
